txact,12,4,1339.873
txact,12,6,1478.726
txact,12,8,1463.021
txact,12,10,1481.127
txact,12,12,1552.534
txact,12,14,1548.325
txact,12,16,1543.75
txact,12,18,1581.318
txact,12,20,1602.261
txact,12,22,1630.053
txact,12,24,1544.106
txact,12,26,1550.959
txact,12,28,1570.68
txact,12,30,1572.492
txact,12,32,1563.898
txact,12,34,1559.768
txact,12,36,1579.313
txact,12,38,1581.145
txact,12,40,1575.68
txact,12,42,1576.978
txact,12,44,1582.203
txact,12,46,1569.043
txact,12,48,1586.986
txact,12,50,1592.988
txact,12,52,1584.075
txact,12,54,1595.068
txact,12,56,1593.315
txact,12,58,1582.113
txact,12,60,1573.268
txact,12,62,1588.126
txact,12,64,1585.904
txact,14,1,893.418
txact,14,2,918.527
txact,14,4,1144.336
txact,14,6,1199.684
txact,14,8,1272.832
txact,14,10,1306.489
txact,14,12,1325.741
txact,14,14,1315.492
txact,14,16,1345.737
txact,14,18,1335.998
txact,14,20,1334.173
txact,14,22,1317.98
txact,14,24,1348.306
txact,14,26,1331.776
txact,14,28,1335.18
txact,14,30,1340.951
txact,14,32,1333.286
txact,14,34,1330.23
txact,14,36,1331.598
txact,14,38,1326.007
txact,14,40,1362.949
txact,14,42,1360.114
txact,14,44,1345.997
txact,14,46,1352.968
txact,14,48,1359.037
txact,14,50,1349.014
txact,14,52,1361.798
txact,14,54,1357.807
txact,14,56,1345.386
txact,14,58,1350.188
txact,14,60,1336.412
txact,14,62,1352.4
txact,14,64,1351.988
txact,16,1,881.232
txact,16,2,794.015
txact,16,4,979.587
txact,16,6,1056.173
txact,16,8,1118.778
txact,16,10,1132.163
txact,16,12,1160.015
txact,16,14,1169.015
txact,16,16,1164.524
txact,16,18,1174.038
txact,16,20,1153.778
txact,16,22,1160.643
txact,16,24,1163.897
txact,16,26,1165.018
txact,16,28,1157.376
txact,16,30,1149.143
txact,16,32,1174.72
txact,16,34,1169.462
txact,16,36,1164.806
txact,16,38,1152.411
txact,16,40,1144.902
txact,16,42,1149.712
txact,16,44,1150.022
txact,16,46,1165.339
txact,16,48,1189.462
txact,16,50,1176.124
txact,16,52,1170.314
txact,16,54,1172.211
txact,16,56,1158.113
txact,16,58,1141.15
txact,16,60,1141.179
txact,16,62,1157.519
txact,16,64,1152.505
txact,18,1,970.203
txact,18,2,729.264
txact,18,4,867.914
txact,18,6,953.364
txact,18,8,982.049
txact,18,10,1014.382
txact,18,12,1003.491
txact,18,14,1042.871
txact,18,16,1035.467
txact,18,18,1011.335
txact,18,20,1030.882
txact,18,22,1059.126
txact,18,24,1018.104
txact,18,26,1020.946
txact,18,28,1033.801
txact,18,30,1029.071
txact,18,32,1010.9
txact,18,34,1011.4
txact,18,36,976.53
txact,18,38,1012.653
txact,18,40,988.692
txact,18,42,1000.757
txact,18,44,1006.327
txact,18,46,1032.975
txact,18,48,1006.58
txact,18,50,1002.06
txact,18,52,1004.731
txact,18,54,987.7
txact,18,56,1002.969
txact,18,58,1007.878
txact,18,60,1004.731
txact,18,62,990.379
txact,18,64,980.714
txact,20,1,915.753
txact,20,2,764.073
txact,20,4,747.48
txact,20,6,849.518
txact,20,8,846.574
txact,20,10,892.823
txact,20,12,888.375
txact,20,14,928.906
txact,20,16,898.555
txact,20,18,919.732
txact,20,20,904.31
txact,20,22,911.254
txact,20,24,911.268
txact,20,26,902.116
txact,20,28,895.949
txact,20,30,897.318
txact,20,32,890.878
txact,20,34,886.267
txact,20,36,849.794
txact,20,38,875.028
txact,20,40,868.005
txact,20,42,835.376
txact,20,44,841.387
txact,20,46,874.372
txact,20,48,879.387
txact,20,50,871.616
txact,20,52,861.638
txact,20,54,868.973
txact,20,56,842.504
txact,20,58,859.029
txact,20,60,852.034
txact,20,62,834.213
txact,20,64,850.136
txact,22,1,1012.219
txact,22,2,724.612
txact,22,4,681.623
txact,22,6,755.276
txact,22,8,771.272
txact,22,10,791.928
txact,22,12,823.325
txact,22,14,817.857
txact,22,16,810.667
txact,22,18,804.404
txact,22,20,813.939
txact,22,22,799.967
txact,22,24,781.558
txact,22,26,793.946
txact,22,28,810.75
txact,22,30,782.152
txact,22,32,765.636
txact,22,34,768.647
txact,22,36,769.317
txact,22,38,759.252
txact,22,40,735.875
txact,22,42,740.715
txact,22,44,757.137
txact,22,46,772.922
txact,22,48,761.595
txact,22,50,750.058
txact,22,52,757.814
txact,22,54,755.491
txact,22,56,750.947
txact,22,58,767.157
txact,22,60,742.864
txact,22,62,751.322
txact,22,64,733.547
txact,24,1,932.925
txact,24,2,732.449
txact,24,4,641.789
txact,24,6,682.69
txact,24,8,703.42
txact,24,10,730.27
txact,24,12,712.937
txact,24,14,736.83
txact,24,16,705.278
txact,24,18,732.598
txact,24,20,726.015
txact,24,22,706.521
txact,24,24,671.912
txact,24,26,692.203
txact,24,28,685.468
txact,24,30,685.426
txact,24,32,683.441
txact,24,34,688.322
txact,24,36,636.198
txact,24,38,625.335
txact,24,40,621.91
txact,24,42,672.397
txact,24,44,672.419
txact,24,46,698.513
txact,24,48,659.463
txact,24,50,693.276
txact,24,52,678.595
txact,24,54,670.778
txact,24,56,663.575
txact,24,58,694.665
txact,24,60,688.645
txact,24,62,687.717
txact,24,64,670.533
txact,26,1,966.311
txact,26,2,755.168
txact,26,4,604.589
txact,26,6,614.15
txact,26,8,623.754
txact,26,10,596.772
txact,26,12,648.721
txact,26,14,622.158
txact,26,16,651.455
txact,26,18,651.594
txact,26,20,651.246
txact,26,22,633.853
txact,26,24,587.957
txact,26,26,600.805
txact,26,28,624.484
txact,26,30,607.676
txact,26,32,595.991
txact,26,34,584.565
txact,26,36,571.253
txact,26,38,581.643
txact,26,40,586.945
txact,26,42,587.642
txact,26,44,623.955
txact,26,46,625.281
txact,26,48,634.919
txact,26,50,628.653
txact,26,52,625.112
txact,26,54,642.38
txact,26,56,631.476
txact,26,58,633.346
txact,26,60,644.096
txact,26,62,646.453
txact,26,64,642.565
txact,28,1,956.694
txact,28,2,742.022
txact,28,4,578.613
txact,28,6,565.202
txact,28,8,511.016
txact,28,10,545.731
txact,28,12,536.707
txact,28,14,577.394
txact,28,16,542.73
txact,28,18,560.843
txact,28,20,533.776
txact,28,22,542.651
txact,28,24,545.738
txact,28,26,558.508
txact,28,28,546.285
txact,28,30,545.868
txact,28,32,533.235
txact,28,34,549.826
txact,28,36,545.443
txact,28,38,542.376
txact,28,40,560.49
txact,28,42,553.909
txact,28,44,601.839
txact,28,46,597.302
txact,28,48,596.14
txact,28,50,604.607
txact,28,52,606.681
txact,28,54,607.975
txact,28,56,611.189
txact,28,58,608.682
txact,28,60,617.165
txact,28,62,617.412
txact,28,64,610.946
txact,30,1,901.435
txact,30,2,742.271
txact,30,4,574.016
txact,30,6,471.326
txact,30,8,489.679
txact,30,10,491.576
txact,30,12,500.366
txact,30,14,510.243
txact,30,16,485.157
txact,30,18,509.495
txact,30,20,501.828
txact,30,22,506.496
txact,30,24,512.305
txact,30,26,516.142
txact,30,28,518.786
txact,30,30,512.814
txact,30,32,517.577
txact,30,34,525.876
txact,30,36,527.118
txact,30,38,538.192
txact,30,40,536.495
txact,30,42,553.838
txact,30,44,581.688
txact,30,46,584.377
txact,30,48,587.993
txact,30,50,583.143
txact,30,52,588.044
txact,30,54,598.225
txact,30,56,595.198
txact,30,58,598.069
txact,30,60,591.724
txact,30,62,576.216
txact,30,64,580.468
txact,32,1,877.237
txact,32,2,763.42
txact,32,4,488.296
txact,32,6,451.641
txact,32,8,472.614
txact,32,10,471.423
txact,32,12,469.87
txact,32,14,474.541
txact,32,16,466.632
txact,32,18,465.416
txact,32,20,478.689
txact,32,22,483.322
txact,32,24,492.98
txact,32,26,487.752
txact,32,28,498.166
txact,32,30,507.941
txact,32,32,514.096
txact,32,34,503.955
txact,32,36,516.774
txact,32,38,522.049
txact,32,40,529.348
txact,32,42,525.819
txact,32,44,563.037
txact,32,46,584.09
txact,32,48,565.688
txact,32,50,572.618
txact,32,52,570.312
txact,32,54,567.674
txact,32,56,588.304
txact,32,58,594.467
txact,32,60,573.292
txact,32,62,570.011
txact,32,64,567.007
txact,34,1,887.414
txact,34,2,682.566
txact,34,4,474.157
txact,34,6,441.032
txact,34,8,461.609
txact,34,10,437.928
txact,34,12,457.351
txact,34,14,441.1
txact,34,16,457.948
txact,34,18,464.458
txact,34,20,469.873
txact,34,22,473.713
txact,34,24,489.9
txact,34,26,480.562
txact,34,28,482.411
txact,34,30,496.125
txact,34,32,501.021
txact,34,34,506.276
txact,34,36,514.609
txact,34,38,517.186
txact,34,40,505.948
txact,34,42,518.796
txact,34,44,527.965
txact,34,46,556.845
txact,34,48,557.021
txact,34,50,559.429
txact,34,52,567.626
txact,34,54,543.173
txact,34,56,548.996
txact,34,58,568.643
txact,34,60,554.683
txact,34,62,549.767
txact,34,64,556.416
txact,36,1,811.198
txact,36,2,683.126
txact,36,4,493.948
txact,36,6,432.522
txact,36,8,439.963
txact,36,10,434.467
txact,36,12,444.91
txact,36,14,438.59
txact,36,16,453.762
txact,36,18,453.997
txact,36,20,466.029
txact,36,22,474.535
txact,36,24,479.031
txact,36,26,480.522
txact,36,28,486.196
txact,36,30,488.439
txact,36,32,486.331
txact,36,34,503.669
txact,36,36,510.247
txact,36,38,513.946
txact,36,40,516.994
txact,36,42,510.383
txact,36,44,517.825
txact,36,46,530.081
txact,36,48,554.832
txact,36,50,553.493
txact,36,52,533.74
txact,36,54,528.429
txact,36,56,539.386
txact,36,58,546.587
txact,36,60,546.878
txact,36,62,536.774
txact,36,64,538.159
txact,38,1,767.167
txact,38,2,685.822
txact,38,4,513.745
txact,38,6,432.6
txact,38,8,428.464
txact,38,10,424.353
txact,38,12,436.323
txact,38,14,442.513
txact,38,16,446.834
txact,38,18,449.885
txact,38,20,457.299
txact,38,22,478.526
txact,38,24,478.098
txact,38,26,482.396
txact,38,28,487.418
txact,38,30,483.981
txact,38,32,498.401
txact,38,34,486.254
txact,38,36,503.603
txact,38,38,507.72
txact,38,40,507.281
txact,38,42,505.982
txact,38,44,510.534
txact,38,46,531.771
txact,38,48,531.647
txact,38,50,539.892
txact,38,52,532.103
txact,38,54,532.129
txact,38,56,533.405
txact,38,58,531.019
txact,38,60,531.309
txact,38,62,542.497
txact,38,64,539.149
txact,40,1,816.454
txact,40,2,702.612
txact,40,4,499.941
txact,40,6,436.15
txact,40,8,417.38
txact,40,10,428.641
txact,40,12,434.219
txact,40,14,444.897
txact,40,16,454.59
txact,40,18,452.855
txact,40,20,458.635
txact,40,22,474.417
txact,40,24,477.626
txact,40,26,483.616
txact,40,28,486.882
txact,40,30,491.747
txact,40,32,487.666
txact,40,34,495.59
txact,40,36,506.822
txact,40,38,494.55
txact,40,40,511.175
txact,40,42,504.068
txact,40,44,523.927
txact,40,46,507.776
txact,40,48,529.457
txact,40,50,513.241
txact,40,52,532.76
txact,40,54,535.515
txact,40,56,529.079
txact,40,58,538.337
txact,40,60,533.669
txact,40,62,539.4
txact,40,64,534.767
txact,42,1,778.972
txact,42,2,700.468
txact,42,4,494.397
txact,42,6,427.618
txact,42,8,412.565
txact,42,10,431.027
txact,42,12,431.397
txact,42,14,444.391
txact,42,16,448.614
txact,42,18,457.111
txact,42,20,460.937
txact,42,22,474.66
txact,42,24,467.166
txact,42,26,471.918
txact,42,28,485.453
txact,42,30,487.724
txact,42,32,502.496
txact,42,34,492.161
txact,42,36,502.813
txact,42,38,508.26
txact,42,40,511.947
txact,42,42,510.561
txact,42,44,514.175
txact,42,46,516.344
txact,42,48,529.026
txact,42,50,526.759
txact,42,52,530.205
txact,42,54,536.195
txact,42,56,535.292
txact,42,58,536.354
txact,42,60,530.794
txact,42,62,536.395
txact,42,64,530.408
txact,44,1,757.323
txact,44,2,709.424
txact,44,4,500.619
txact,44,6,446.921
txact,44,8,435.208
txact,44,10,426.044
txact,44,12,428.596
txact,44,14,449.007
txact,44,16,455.202
txact,44,18,448.345
txact,44,20,470.928
txact,44,22,459.086
txact,44,24,468.522
txact,44,26,480.927
txact,44,28,491.655
txact,44,30,490.089
txact,44,32,499.673
txact,44,34,490.759
txact,44,36,510.841
txact,44,38,502.236
txact,44,40,508.496
txact,44,42,511.574
txact,44,44,504.875
txact,44,46,521.414
txact,44,48,524.758
txact,44,50,524.842
txact,44,52,532.332
txact,44,54,525.115
txact,44,56,525.908
txact,44,58,524.796
txact,44,60,536.814
txact,44,62,531.309
txact,44,64,540.313
txact,46,1,743.075
txact,46,2,704.374
txact,46,4,513.96
txact,46,6,450.62
txact,46,8,434.102
txact,46,10,435.512
txact,46,12,458.395
txact,46,14,450.332
txact,46,16,452.978
txact,46,18,444.71
txact,46,20,469.65
txact,46,22,466.323
txact,46,24,491.314
txact,46,26,493.649
txact,46,28,497.544
txact,46,30,484.387
txact,46,32,487.654
txact,46,34,504.952
txact,46,36,515.853
txact,46,38,509.067
txact,46,40,515.501
txact,46,42,515.487
txact,46,44,501.139
txact,46,46,515.783
txact,46,48,524.446
txact,46,50,525.191
txact,46,52,524.144
txact,46,54,521.347
txact,46,56,536.838
txact,46,58,532.518
txact,46,60,534.763
txact,46,62,528.688
txact,46,64,534.057
txact,48,1,811.525
txact,48,2,712.339
txact,48,4,515.01
txact,48,6,450.366
txact,48,8,427.969
txact,48,10,438.853
txact,48,12,460.263
txact,48,14,452.959
txact,48,16,453.888
txact,48,18,466.71
txact,48,20,463.565
txact,48,22,481.466
txact,48,24,495.781
txact,48,26,488.35
txact,48,28,513.364
txact,48,30,487.613
txact,48,32,493.279
txact,48,34,501.173
txact,48,36,512.012
txact,48,38,512.437
txact,48,40,517.596
txact,48,42,521.91
txact,48,44,506.025
txact,48,46,521.403
txact,48,48,531.62
txact,48,50,518.764
txact,48,52,523.969
txact,48,54,528.48
txact,48,56,531.275
txact,48,58,544.299
txact,48,60,519.468
txact,48,62,529.469
txact,48,64,541.075
txact,50,1,782.279
txact,50,2,724.063
txact,50,4,517.498
txact,50,6,447.306
txact,50,8,428.448
txact,50,10,435.046
txact,50,12,447.607
txact,50,14,443.514
txact,50,16,459.995
txact,50,18,471.367
txact,50,20,466.895
txact,50,22,481.473
txact,50,24,489.489
txact,50,26,484.558
txact,50,28,485.61
txact,50,30,480.829
txact,50,32,500.866
txact,50,34,489.521
txact,50,36,510.695
txact,50,38,519.389
txact,50,40,506.351
txact,50,42,517.193
txact,50,44,515.457
txact,50,46,519.217
txact,50,48,518.081
txact,50,50,525.736
txact,50,52,535.615
txact,50,54,526.038
txact,50,56,531.568
txact,50,58,528.926
txact,50,60,538.877
txact,50,62,524.357
txact,50,64,548.083
txact,52,1,807.707
txact,52,2,739.159
txact,52,4,528.764
txact,52,6,471.476
txact,52,8,442.28
txact,52,10,437.677
txact,52,12,449.468
txact,52,14,455.892
txact,52,16,460.761
txact,52,18,479.891
txact,52,20,483.422
txact,52,22,486.112
txact,52,24,486.194
txact,52,26,492.248
txact,52,28,490.379
txact,52,30,500.803
txact,52,32,489.454
txact,52,34,516.3
txact,52,36,510.291
txact,52,38,509.68
txact,52,40,524.049
txact,52,42,527.91
txact,52,44,532.088
txact,52,46,528.266
txact,52,48,522.938
txact,52,50,525.701
txact,52,52,526.374
txact,52,54,536.463
txact,52,56,520.872
txact,52,58,540.331
txact,52,60,543.131
txact,52,62,545.45
txact,52,64,550.048
txact,54,1,815.594
txact,54,2,734.246
txact,54,4,540.103
txact,54,6,462.323
txact,54,8,445.871
txact,54,10,456.345
txact,54,12,455.213
txact,54,14,476.486
txact,54,16,474.947
txact,54,18,475.826
txact,54,20,491.345
txact,54,22,489.193
txact,54,24,478.119
txact,54,26,491.337
txact,54,28,505.105
txact,54,30,505.713
txact,54,32,506.881
txact,54,34,499.049
txact,54,36,528.028
txact,54,38,515.869
txact,54,40,521.278
txact,54,42,524.969
txact,54,44,519.252
txact,54,46,541.086
txact,54,48,516.197
txact,54,50,527.252
txact,54,52,535.732
txact,54,54,528.519
txact,54,56,529.263
txact,54,58,541.797
txact,54,60,538.134
txact,54,62,545.144
txact,54,64,543.15
txact,56,1,811.845
txact,56,2,734.97
txact,56,4,527.456
txact,56,6,475.606
txact,56,8,453.458
txact,56,10,453.095
txact,56,12,468.847
txact,56,14,470.858
txact,56,16,486.86
txact,56,18,477.694
txact,56,20,497.658
txact,56,22,485.886
txact,56,24,507.74
txact,56,26,508.587
txact,56,28,499.565
txact,56,30,484.796
txact,56,32,515.16
txact,56,34,524.769
txact,56,36,516.039
txact,56,38,523.671
txact,56,40,536.334
txact,56,42,530.295
txact,56,44,528.29
txact,56,46,527.539
txact,56,48,526.219
txact,56,50,533.873
txact,56,52,528.898
txact,56,54,538.246
txact,56,56,540.316
txact,56,58,533.124
txact,56,60,540.476
txact,56,62,531.413
txact,56,64,551.501
txact,58,1,773.163
txact,58,2,730.044
txact,58,4,527.461
txact,58,6,475.055
txact,58,8,460.85
txact,58,10,448.209
txact,58,12,453.536
txact,58,14,465.051
txact,58,16,483.487
txact,58,18,490.166
txact,58,20,488.158
txact,58,22,506.639
txact,58,24,496.094
txact,58,26,500.416
txact,58,28,525.651
txact,58,30,503.769
txact,58,32,527.22
txact,58,34,514.782
txact,58,36,520.553
txact,58,38,525.167
txact,58,40,509.489
txact,58,42,532.693
txact,58,44,551.321
txact,58,46,527.474
txact,58,48,527.03
txact,58,50,538.747
txact,58,52,530.826
txact,58,54,540.711
txact,58,56,542.034
txact,58,58,544.411
txact,58,60,545.563
txact,58,62,540.94
txact,58,64,547.255
txact,60,1,775.328
txact,60,2,728.615
txact,60,4,546.522
txact,60,6,486.704
txact,60,8,461.661
txact,60,10,444.864
txact,60,12,478.313
txact,60,14,480.122
txact,60,16,511.262
txact,60,18,495.298
txact,60,20,512.452
txact,60,22,505.756
txact,60,24,515.94
txact,60,26,511.296
txact,60,28,517.315
txact,60,30,522.012
txact,60,32,509.025
txact,60,34,513.534
txact,60,36,536.782
txact,60,38,523.554
txact,60,40,539.961
txact,60,42,530.919
txact,60,44,544.656
txact,60,46,538.108
txact,60,48,541.988
txact,60,50,531.804
txact,60,52,543.913
txact,60,54,530.58
txact,60,56,541.889
txact,60,58,540.378
txact,60,60,552.021
txact,60,62,553.44
txact,60,64,553.196
txact,62,1,808.097
txact,62,2,748.032
txact,62,4,544.474
txact,62,6,477.271
txact,62,8,458.252
txact,62,10,464.892
txact,62,12,476.125
txact,62,14,476.695
txact,62,16,487.965
txact,62,18,507.312
txact,62,20,507.117
txact,62,22,512.073
txact,62,24,528.469
txact,62,26,520.758
txact,62,28,522.945
txact,62,30,516.282
txact,62,32,526.378
txact,62,34,526.961
txact,62,36,544.459
txact,62,38,523.604
txact,62,40,536.818
txact,62,42,546.06
txact,62,44,535.736
txact,62,46,534.259
txact,62,48,530.596
txact,62,50,550.231
txact,62,52,550.42
txact,62,54,544.8
txact,62,56,548.56
txact,62,58,542.112
txact,62,60,551.233
txact,62,62,553.389
txact,62,64,534.908
txact,64,1,807.226
txact,64,2,729.161
txact,64,4,556.264
txact,64,6,489.24
txact,64,8,484.1
txact,64,10,465.288
txact,64,12,464.903
txact,64,14,481.098
txact,64,16,511.322
txact,64,18,493.51
txact,64,20,511.343
txact,64,22,502.429
txact,64,24,524.81
txact,64,26,501.598
txact,64,28,535.668
txact,64,30,535.405
txact,64,32,531.581
txact,64,34,541.956
txact,64,36,539.472
txact,64,38,531.947
txact,64,40,533.289
txact,64,42,537.559
txact,64,44,525.178
txact,64,46,537.735
txact,64,48,541.361
txact,64,50,549.369
txact,64,52,542.472
txact,64,54,549.192
txact,64,56,565.849
txact,64,58,549.143
txact,64,60,545.649
txact,64,62,555.391
txact,64,64,559.845
